date,threshold_c,observed_km2,trend_km2,seasonal_km2,remainder_km2,year
2026-02-02,28.5,27412349.11,31634361.08,-7582767.88,3360755.91,2026
2026-02-03,28.5,27092717.29,31629818.44,-7395186.749,2858085.597,2026
2026-02-04,28.5,26137477.58,31625283.45,-7553618.905,2065813.037,2026
2026-02-05,28.5,26286469.31,31620756.11,-7535719.97,2201433.174,2026
2026-02-06,28.5,26193365.59,31616236.42,-7096665.117,1673794.287,2026
2026-02-07,28.5,26264890.97,31611724.4,-7174760.836,1827927.409,2026
2026-02-08,28.5,26704238.78,31607220.04,-7420773.564,2517792.302,2026
2026-02-09,28.5,27233953.37,31602723.36,-7252454.412,2883684.425,2026
2026-02-10,28.5,27561015.82,31598234.35,-6940310.673,2903092.145,2026
2026-02-11,28.5,28028112.72,31593753.02,-6893217.485,3327577.185,2026
2026-02-12,28.5,28438838.6,31589279.37,-6980322.202,3829881.43,2026
2026-02-13,28.5,28426794.22,31584813.41,-6949640.283,3791621.094,2026
2026-02-14,28.5,28087086.54,31580355.13,-6698804.54,3205535.947,2026
2026-02-15,28.5,27748389.95,31575904.54,-6452057.323,2624542.731,2026
2026-02-16,28.5,27591388.51,31571461.64,-6349248.402,2369175.271,2026
2026-02-17,28.5,27385324.33,31567026.43,-6196090.268,2014388.172,2026
2026-02-18,28.5,27561557.69,31562598.9,-5734660.812,1733619.603,2026
2026-02-19,28.5,27881660.67,31558179.06,-5958972.95,2282454.562,2026
2026-02-20,28.5,28375026.83,31553766.9,-6230623.016,3051882.943,2026
2026-02-21,28.5,28501179.14,31549362.43,-5884508.672,2836325.382,2026
2026-02-22,28.5,28565623.55,31544965.64,-5664897.523,2685555.434,2026
2026-02-23,28.5,28994411.99,31540576.53,-5634994.024,3088829.489,2026
2026-02-24,28.5,29032552.61,31536195.09,-5413851.651,2910209.174,2026
2026-02-25,28.5,29156577.82,31531821.32,-5524056.752,3148813.251,2026
2026-02-26,28.5,28890469.6,31527455.22,-5321244.047,2684258.426,2026
2026-02-27,28.5,28533401.98,31523096.78,-5443565.709,2453870.906,2026
2026-02-28,28.5,28138144.37,31518746,-5348335.494,1967733.863,2026
2026-03-01,28.5,28272188.06,31514402.87,-5305882.235,2063667.424,2026
2026-03-02,28.5,28241578.33,31510067.38,-4962139.025,1693649.971,2026
2026-03-03,28.5,28036864.46,31505739.54,-4515481.436,1046606.36,2026
2026-03-04,28.5,28373571.38,31501419.32,-4689260.282,1561412.344,2026
2026-03-05,28.5,28187940.18,31497106.72,-4578830.619,1269664.076,2026
2026-03-06,28.5,27079626.44,31492801.74,-4346368.251,-66807.05391,2026
2026-03-07,28.5,27597346.11,31488504.37,-4011090.84,119932.5764,2026
2026-03-08,28.5,27179558.54,31484214.6,-4265013.178,-39642.88611,2026
2026-03-09,28.5,26661434.03,31479932.43,-4378810.867,-439687.53,2026
2026-03-10,28.5,26846670.3,31475657.83,-4167126.879,-461860.6552,2026
2026-03-11,28.5,27206277.51,31471390.82,-4175427.025,-89686.28381,2026
2026-03-12,28.5,28382537.19,31467131.37,-3362853.154,278258.9711,2026
2026-03-13,28.5,29111081.89,31462879.49,-3030638.46,678840.8609,2026
2026-03-14,28.5,30080150.36,31458635.16,-2989168.355,1610683.555,2026
2026-03-15,28.5,30355220.08,31454398.38,-3080234.292,1981055.994,2026
2026-03-16,28.5,30571746.08,31450169.13,-2562709.121,1684286.067,2026
2026-03-17,28.5,30530538.79,31445947.42,-2734218.48,1818809.849,2026
2026-03-18,28.5,30544037.06,31441733.23,-2137191.414,1239495.246,2026
2026-03-19,28.5,30679241.9,31437526.55,-1809059.848,1050775.199,2026
2026-03-20,28.5,30684200.62,31433327.37,-1786225.432,1037098.68,2026
2026-03-21,28.5,30579374.46,31429135.69,-1992503.747,1142742.517,2026
2026-03-22,28.5,30451339.32,31424951.49,-2345982.715,1372370.543,2026
2026-03-23,28.5,30721312.71,31420774.77,-2236723.984,1537261.927,2026
2026-03-24,28.5,30858338.96,31416605.51,-1799875.731,1241609.185,2026
2026-03-25,28.5,31205114.22,31412443.7,-2172429.059,1965099.581,2026
2026-03-26,28.5,31273051.79,31408289.33,-1672483.446,1537245.904,2026
2026-03-27,28.5,31627528.65,31404142.4,-1771872.176,1995258.428,2026
2026-03-28,28.5,31581232.23,31400002.88,-1788108.994,1969338.34,2026
2026-03-29,28.5,31611900.26,31395870.78,-1503853.152,1719882.634,2026
2026-03-30,28.5,31580531.38,31391746.07,-1279904.945,1468690.258,2026
2026-03-31,28.5,31398106.03,31387628.74,-1131153.775,1141631.063,2026
2026-04-01,28.5,31668708.94,31383518.79,-683764.5927,968954.7477,2026
2026-04-02,28.5,32238858.03,31379416.19,-931931.4488,1791373.292,2026
2026-04-03,28.5,32415392.76,31375320.93,-617469.169,1657540.996,2026
2026-04-04,28.5,32464332.56,31371233.01,-613607.5682,1706707.119,2026
2026-04-05,28.5,32407858.11,31367152.4,-639833.7999,1680539.506,2026
2026-04-06,28.5,32462809.29,31363079.1,-554181.5149,1653911.704,2026
2026-04-07,28.5,32831834.89,31359013.09,-372166.6469,1844988.45,2026
2026-04-08,28.5,33020380.04,31354954.35,-291347.9677,1956773.661,2026
2026-04-09,28.5,32891525.34,31350902.87,-521193.2557,2061815.73,2026
2026-04-10,28.5,33057669.62,31346858.63,32142.24038,1678668.753,2026
2026-04-11,28.5,32926545.5,31342821.62,-210646.1728,1794370.057,2026
2026-04-12,28.5,33315226.94,31338791.82,251899.5038,1724535.62,2026
2026-04-13,28.5,33439761.86,31334769.21,368616.8266,1736375.822,2026
2026-04-14,28.5,33774874.43,31330753.78,281172.9737,2162947.671,2026
